backbone_id	n_countries_train	training_country_missing_fraction	testing_country_missing_fraction	observed_new_countries	optimistic_new_countries	midpoint_new_countries	weighted_new_countries	eligible_for_country_bounds	label_observed	label_midpoint	label_optimistic	label_weighted
UNSEEN::AE413	0	0.0	0.0	1	1	1	1.0	False				
UNSEEN::AC707	0	0.0	0.0	3	3	3	3.0	False				
UNSEEN::AC529	0	0.0	0.0	7	7	7	7.0	False				
AB192	1	0.0	0.12195121951219512	17	32	25	19.36111111111111	True	1.0	1.0	1.0	1.0
AE911	0	1.0	0.0	0	0	0	0.0	False				
UNSEEN::AF218	0	0.0	0.2	7	11	9	8.75	False				
UNSEEN::AA590	0	0.0	0.29411764705882354	4	9	7	5.666666666666667	False				
AB235	0	1.0	0.03125	18	19	19	18.58064516129032	False				
AB038	0	1.0	0.11864406779661017	14	21	18	15.884615384615383	False				
UNSEEN::AB167	0	0.0	0.375	6	12	9	9.600000000000001	False				
UNSEEN::AC579	0	0.0	0.1956521739130435	7	16	12	8.702702702702702	False				
AB131	1	0.0	0.0	5	5	5	5.0	True	1.0	1.0	1.0	1.0
UNSEEN::AA786	0	0.0	0.0	2	2	2	2.0	False				
AF085	2	0.6	0.1724137931034483	8	13	11	9.666666666666666	True	1.0	1.0	1.0	1.0
UNSEEN::AE112	0	0.0	0.0	3	3	3	3.0	False				
AC333	3	0.6666666666666666	0.14705882352941177	14	24	19	16.413793103448278	True	1.0	1.0	1.0	1.0
AA011	1	0.5	0.7142857142857143	2	7	5	7.0	True	0.0	1.0	1.0	1.0
AA013	0	1.0	0.0	5	5	5	5.0	False				
UNSEEN::AA709	0	0.0	0.0	2	2	2	2.0	False				
UNSEEN::AD188	0	0.0	0.1111111111111111	5	6	6	5.625	False				
AF546	0	1.0	0.3333333333333333	2	3	3	3.0	False				
AC666	0	1.0	0.0	1	1	1	1.0	False				
UNSEEN::AB880	0	0.0	0.0	4	4	4	4.0	False				
AC102	0	1.0	0.0	1	1	1	1.0	False				
UNSEEN::AE104	0	0.0	0.2702702702702703	3	13	8	4.111111111111111	False				
AE105	0	1.0	0.11764705882352941	8	10	9	9.066666666666666	False				
AC212	2	0.0	0.2345679012345679	3	22	13	3.919354838709677	True	1.0	1.0	1.0	1.0
AG463	0	1.0	0.0	5	5	5	5.0	False				
UNSEEN::AG895	0	0.0	0.0	0	0	0	0.0	False				
UNSEEN::AE125	0	0.0	0.75	1	4	3	4.0	False				
UNSEEN::AE123	0	0.0	0.36363636363636365	4	8	6	6.285714285714286	False				
AA541	0	1.0	0.05138339920948617	11	24	18	11.595833333333333	False				
UNSEEN::AA966	0	0.0	0.08994708994708994	13	30	22	14.284883720930232	False				
UNSEEN::AA032	0	0.0	0.25	4	98	51	5.333333333333333	False				
AA297	1	0.0	0.07142857142857142	10	13	12	10.769230769230768	True	1.0	1.0	1.0	1.0
AA449	1	0.6666666666666666	0.09803921568627451	14	29	22	15.521739130434783	True	1.0	1.0	1.0	1.0
AA031	0	1.0	0.2054794520547945	3	18	11	3.775862068965517	False				
AB531	4	0.0	0.0967741935483871	19	34	27	21.03571428571429	False				
AA448	0	1.0	0.2540983606557377	11	42	27	14.747252747252748	False				
AA002	4	0.42857142857142855	0.19098457888493475	43	204	124	53.151026392961874	False				
UNSEEN::AA172	0	0.0	0.1111111111111111	25	35	30	28.125	False				
AA973	0	1.0	0.0	4	4	4	4.0	False				
AA163	0	1.0	0.01680672268907563	21	23	22	21.358974358974358	False				
UNSEEN::AD237	0	0.0	0.2857142857142857	2	4	3	2.8	False				
UNSEEN::AB553	0	0.0	0.0	2	2	2	2.0	False				
UNSEEN::AA431	0	0.0	0.0	1	1	1	1.0	False				
UNSEEN::AE727	0	0.0	0.0	4	4	4	4.0	False				
UNSEEN::AD918	0	0.0	0.0	2	2	2	2.0	False				
UNSEEN::AE908	0	0.0	0.0	2	2	2	2.0	False				
AA865	1	0.5	0.0	1	1	1	1.0	True	0.0	0.0	0.0	0.0
AD366	0	1.0	0.0	1	1	1	1.0	False				
UNSEEN::AE914	0	0.0	0.0	2	2	2	2.0	False				
UNSEEN::AD432	0	0.0	0.0	2	2	2	2.0	False				
UNSEEN::AD423	0	0.0	0.0	2	2	2	2.0	False				
UNSEEN::AB419	0	0.0	1.0	0	1	1	0.0	False				
UNSEEN::AD923	0	0.0	0.0	0	0	0	0.0	False				
UNSEEN::AD430	0	0.0	0.0	1	1	1	1.0	False				
UNSEEN::AE909	0	0.0	0.0	2	2	2	2.0	False				
UNSEEN::AA869	0	0.0	0.0	1	1	1	1.0	False				
UNSEEN::AE811	0	0.0	1.0	0	1	1	0.0	False				
AG035	0	1.0	0.36363636363636365	5	9	7	7.857142857142857	False				
UNSEEN::AG664	0	0.0	0.0	1	1	1	1.0	False				
AB110	1	0.0	0.19444444444444445	7	14	11	8.689655172413794	True	1.0	1.0	1.0	1.0
AB870	0	1.0	0.0	0	0	0	0.0	False				
AA083	2	0.45454545454545453	0.14	6	20	13	6.976744186046512	True	1.0	1.0	1.0	1.0
UNSEEN::AC315	0	0.0	0.25925925925925924	12	19	16	16.200000000000003	False				
AF609	2	0.5	0.2222222222222222	8	16	12	10.285714285714285	True	1.0	1.0	1.0	1.0
AD535	0	1.0	0.0	1	1	1	1.0	False				
AG000	0	1.0	0.2222222222222222	2	4	3	2.571428571428571	False				
AD074	0	1.0	0.0	2	2	2	2.0	False				
UNSEEN::AA874	0	0.0	0.0	3	3	3	3.0	False				
AB867	0	1.0	0.07692307692307693	5	6	6	5.416666666666666	False				
UNSEEN::AD504	0	0.0	0.0	2	2	2	2.0	False				
UNSEEN::AB053	0	0.0	0.0	3	3	3	3.0	False				
UNSEEN::AH377	0	0.0	0.0	2	2	2	2.0	False				
UNSEEN::AC527	0	0.0	0.02702702702702703	10	11	11	10.277777777777777	False				
UNSEEN::AD228	0	0.0	0.07692307692307693	6	7	7	6.5	False				
AE536	1	0.0	0.3	2	8	5	2.857142857142857	True	0.0	1.0	1.0	0.0
AB620	0	1.0	0.3333333333333333	2	4	3	3.0	False				
AB114	2	0.5	0.05825242718446602	12	18	15	12.742268041237114	True	1.0	1.0	1.0	1.0
UNSEEN::AB255	0	0.0	0.0	4	4	4	4.0	False				
AF189	0	1.0	0.0	2	2	2	2.0	False				
AF252	0	1.0	0.0	1	1	1	1.0	False				
AB675	1	0.5	0.16666666666666666	2	3	3	2.4	True	0.0	1.0	1.0	0.0
AE214	0	1.0	0.0	1	1	1	1.0	False				
AE689	0	1.0	0.08695652173913043	9	13	11	9.857142857142858	False				
AB011	0	1.0	0.0	2	2	2	2.0	False				
AB872	0	1.0	0.5	9	24	17	18.0	False				
UNSEEN::AA121	0	0.0	0.022727272727272728	9	10	10	9.209302325581396	False				
UNSEEN::AD698	0	0.0	0.1	2	3	3	2.2222222222222223	False				
UNSEEN::AC578	0	0.0	0.4166666666666667	6	11	9	10.285714285714286	False				
AC057	0	1.0	0.5	1	2	2	2.0	False				
AE233	1	0.0	0.07142857142857142	8	10	9	8.615384615384615	True	1.0	1.0	1.0	1.0
UNSEEN::AB239	0	0.0	0.05555555555555555	8	9	9	8.470588235294118	False				
UNSEEN::AA669	0	0.0	0.023809523809523808	10	11	11	10.24390243902439	False				
AC357	1	0.0	0.12	4	7	6	4.545454545454545	True	1.0	1.0	1.0	1.0
UNSEEN::AC027	0	0.0	0.0	5	5	5	5.0	False				
UNSEEN::AF999	0	0.0	0.0	1	1	1	1.0	False				
UNSEEN::AE255	0	0.0	0.0	1	1	1	1.0	False				
UNSEEN::AC706	0	0.0	0.125	3	4	4	3.4285714285714284	False				
AF430	0	1.0	0.16666666666666666	3	4	4	3.5999999999999996	False				
UNSEEN::AC256	0	0.0	0.0	2	2	2	2.0	False				
AH174	1	0.0	0.0	1	1	1	1.0	True	0.0	0.0	0.0	0.0
AB804	0	1.0	0.0	4	4	4	4.0	False				
AA088	0	1.0	0.0	2	2	2	2.0	False				
UNSEEN::AF616	0	0.0	0.0	2	2	2	2.0	False				
UNSEEN::AD518	0	0.0	0.03333333333333333	14	15	15	14.482758620689657	False				
UNSEEN::AF724	0	0.0	0.0	1	1	1	1.0	False				
UNSEEN::AD193	0	0.0	1.0	0	2	1	0.0	False				
UNSEEN::AH455	0	0.0	0.6666666666666666	1	3	2	3.0	False				
UNSEEN::AF715	0	0.0	0.0	2	2	2	2.0	False				
UNSEEN::AA893	0	0.0	0.07142857142857142	15	20	18	16.153846153846153	False				
UNSEEN::AB758	0	0.0	0.0	5	5	5	5.0	False				
AB172	1	0.5	0.2727272727272727	7	10	9	9.625	True	1.0	1.0	1.0	1.0
UNSEEN::AC732	0	0.0	0.06451612903225806	11	15	13	11.75862068965517	False				
UNSEEN::AC137	0	0.0	0.0	8	8	8	8.0	False				
AD802	0	1.0	0.0	2	2	2	2.0	False				
UNSEEN::AE973	0	0.0	0.0	5	5	5	5.0	False				
AA932	1	0.8333333333333334	0.5769230769230769	2	17	10	4.727272727272727	True	0.0	1.0	1.0	1.0
AF582	0	1.0	0.0	4	4	4	4.0	False				
AF635	0	1.0	0.6428571428571429	3	12	8	8.399999999999999	False				
AE236	0	1.0	0.0	6	6	6	6.0	False				
AA411	3	0.4166666666666667	0.15894039735099338	15	39	27	17.83464566929134	True	1.0	1.0	1.0	1.0
AF618	0	1.0	0.6923076923076923	2	11	7	6.5	False				
AB722	0	1.0	0.16666666666666666	6	8	7	7.199999999999999	False				
AC060	0	1.0	0.0	1	1	1	1.0	False				
AB724	2	0.0	0.07407407407407407	7	9	8	7.5600000000000005	True	1.0	1.0	1.0	1.0
AD302	0	1.0	0.0	0	0	0	0.0	False				
AC245	0	1.0	1.0	0	5	3	0.0	False				
UNSEEN::AA910	0	0.0	0.0	3	3	3	3.0	False				
UNSEEN::AB052	0	0.0	0.5555555555555556	1	6	4	2.25	False				
UNSEEN::AB462	0	0.0	0.16666666666666666	4	6	5	4.8	False				
UNSEEN::AB547	0	0.0	0.25	3	4	4	4.0	False				
AB655	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AG964	0	1.0	0.0	2	2	2	2.0	False				
UNSEEN::AE387	0	0.0	0.25	3	5	4	4.0	False				
UNSEEN::AE018	0	0.0	0.1	4	5	5	4.444444444444445	False				
UNSEEN::AF477	0	0.0	0.0	0	0	0	0.0	False				
UNSEEN::AA915	0	0.0	0.0	3	3	3	3.0	False				
UNSEEN::AD693	0	0.0	0.0	0	0	0	0.0	False				
AD281	0	1.0	0.1	11	16	14	12.222222222222223	False				
AB674	1	0.3333333333333333	0.5	1	2	2	2.0	True	0.0	0.0	0.0	0.0
UNSEEN::AE656	0	0.0	0.0	2	2	2	2.0	False				
UNSEEN::AB670	0	0.0	0.0	2	2	2	2.0	False				
UNSEEN::AA784	0	0.0	0.0	4	4	4	4.0	False				
AB361	0	1.0	0.5959595959595959	7	66	37	17.325	False				
UNSEEN::AB389	0	0.0	0.0	1	1	1	1.0	False				
AC693	4	0.2222222222222222	0.11764705882352941	16	24	20	18.133333333333333	False				
AB631	2	0.125	0.10526315789473684	6	8	7	6.705882352941177	True	1.0	1.0	1.0	1.0
AB946	3	0.3333333333333333	0.0	1	1	1	1.0	True	0.0	0.0	0.0	0.0
AD836	0	1.0	0.0	0	0	0	0.0	False				
UNSEEN::AG086	0	0.0	0.0	2	2	2	2.0	False				
UNSEEN::AH350	0	0.0	0.0	2	2	2	2.0	False				
UNSEEN::AA645	0	0.0	0.0	2	2	2	2.0	False				
UNSEEN::AA807	0	0.0	0.0	3	3	3	3.0	False				
UNSEEN::AA646	0	0.0	0.375	4	7	6	6.4	False				
AB640	1	0.0	0.07692307692307693	6	7	7	6.5	True	1.0	1.0	1.0	1.0
UNSEEN::AD195	0	0.0	0.1111111111111111	8	10	9	9.0	False				
AA093	0	1.0	0.0	3	3	3	3.0	False				
UNSEEN::AF405	0	0.0	0.0	3	3	3	3.0	False				
UNSEEN::AD508	0	0.0	1.0	0	1	1	0.0	False				
UNSEEN::AE167	0	0.0	0.0	2	2	2	2.0	False				
UNSEEN::AE168	0	0.0	0.0	2	2	2	2.0	False				
UNSEEN::AE253	0	0.0	0.1111111111111111	4	5	5	4.5	False				
AG191	0	1.0	0.0	5	5	5	5.0	False				
AG193	0	1.0	0.0	5	5	5	5.0	False				
AB736	0	1.0	0.0	6	6	6	6.0	False				
UNSEEN::AA621	0	0.0	0.32142857142857145	8	17	13	11.789473684210526	False				
AF888	0	1.0	0.3333333333333333	7	11	9	10.5	False				
AB161	1	0.75	0.34782608695652173	13	37	25	19.93333333333333	True	1.0	1.0	1.0	1.0
AB978	1	0.0	0.25806451612903225	3	19	11	4.043478260869565	True	1.0	1.0	1.0	1.0
AA827	1	0.0	0.13043478260869565	6	9	8	6.8999999999999995	True	1.0	1.0	1.0	1.0
AB686	0	1.0	0.12	11	14	13	12.499999999999998	False				
UNSEEN::AD443	0	0.0	0.07692307692307693	11	14	13	11.916666666666666	False				
AC676	1	0.0	0.375	3	6	5	4.800000000000001	True	1.0	1.0	1.0	1.0
AF036	0	1.0	0.0	2	2	2	2.0	False				
UNSEEN::AF114	0	0.0	0.0	4	4	4	4.0	False				
AD858	0	1.0	0.0625	3	4	4	3.2	False				
AD860	0	1.0	0.0	5	5	5	5.0	False				
AD247	0	1.0	0.16666666666666666	3	4	4	3.5999999999999996	False				
UNSEEN::AC353	0	0.0	0.5	1	2	2	2.0	False				
UNSEEN::AD076	0	0.0	0.0	5	5	5	5.0	False				
AE070	0	1.0	0.16666666666666666	4	5	5	4.8	False				
AA132	0	1.0	0.0	5	5	5	5.0	False				
UNSEEN::AA081	0	0.0	0.0	4	4	4	4.0	False				
AB413	2	0.3333333333333333	0.0	10	10	10	10.0	True	1.0	1.0	1.0	1.0
UNSEEN::AC935	0	0.0	0.12307692307692308	9	17	13	10.263157894736842	False				
AB756	1	0.5	0.48026315789473684	13	86	50	25.012658227848103	True	1.0	1.0	1.0	1.0
AD910	1	0.5	0.11956521739130435	10	21	16	11.358024691358024	True	1.0	1.0	1.0	1.0
UNSEEN::AD909	0	0.0	0.43478260869565216	5	15	10	8.846153846153847	False				
AC731	0	1.0	0.22900763358778625	13	43	28	16.861386138613863	False				
AE672	0	1.0	0.09302325581395349	12	20	16	13.230769230769232	False				
AC534	1	0.5	0.5454545454545454	2	8	5	4.4	True	0.0	1.0	1.0	1.0
UNSEEN::AA890	0	0.0	0.06451612903225806	11	13	12	11.75862068965517	False				
UNSEEN::AB615	0	0.0	0.25	11	21	16	14.666666666666666	False				
UNSEEN::AA892	0	0.0	0.05555555555555555	9	12	11	9.529411764705882	False				
AB918	0	1.0	0.13432835820895522	13	22	18	15.017241379310345	False				
AB173	0	1.0	0.2446043165467626	15	49	32	19.857142857142858	False				
AC733	1	0.0	0.13953488372093023	12	18	15	13.945945945945947	True	1.0	1.0	1.0	1.0
AF344	1	0.5	0.1	5	6	6	5.555555555555555	True	1.0	1.0	1.0	1.0
UNSEEN::AD563	0	0.0	0.125	2	3	3	2.2857142857142856	False				
AC843	0	1.0	0.0	0	0	0	0.0	False				
AF026	1	0.0	0.0	2	2	2	2.0	True	0.0	0.0	0.0	0.0
AF876	0	1.0	0.125	3	4	4	3.4285714285714284	False				
AA855	0	1.0	0.22413793103448276	11	24	18	14.177777777777777	False				
UNSEEN::AB134	0	0.0	0.09090909090909091	5	6	6	5.5	False				
AD726	1	0.0	0.5	1	2	2	2.0	True	0.0	0.0	0.0	0.0
UNSEEN::AC535	0	0.0	0.06896551724137931	10	14	12	10.74074074074074	False				
UNSEEN::AA891	0	0.0	0.10526315789473684	12	18	15	13.411764705882353	False				
UNSEEN::AA287	0	0.0	0.6666666666666666	2	10	6	6.0	False				
UNSEEN::AF464	0	0.0	0.0	3	3	3	3.0	False				
AC716	2	0.0	0.2	10	22	16	12.5	True	1.0	1.0	1.0	1.0
UNSEEN::AD641	0	0.0	0.0	3	3	3	3.0	False				
UNSEEN::AD745	0	0.0	0.19047619047619047	8	12	10	9.882352941176471	False				
UNSEEN::AH281	0	0.0	0.0	3	3	3	3.0	False				
UNSEEN::AD825	0	0.0	0.0	9	9	9	9.0	False				
UNSEEN::AG200	0	0.0	0.0	1	1	1	1.0	False				
UNSEEN::AB341	0	0.0	0.0	2	2	2	2.0	False				
UNSEEN::AA775	0	0.0	0.0	8	8	8	8.0	False				
UNSEEN::AD826	0	0.0	0.0	4	4	4	4.0	False				
UNSEEN::AC929	0	0.0	0.0	2	2	2	2.0	False				
UNSEEN::AB355	0	0.0	0.1	4	5	5	4.444444444444445	False				
UNSEEN::AF971	0	0.0	0.0	2	2	2	2.0	False				
UNSEEN::AB412	0	0.0	0.0	5	5	5	5.0	False				
UNSEEN::AC373	0	0.0	0.05555555555555555	6	7	7	6.352941176470589	False				
UNSEEN::AB340	0	0.0	0.0	8	8	8	8.0	False				
AC368	0	1.0	1.0	0	1	1	0.0	False				
UNSEEN::AA262	0	0.0	0.0	4	4	4	4.0	False				
UNSEEN::AA385	0	0.0	0.5	1	2	2	2.0	False				
UNSEEN::AC639	0	0.0	0.2	2	3	3	2.5	False				
AA781	1	0.0	0.0	4	4	4	4.0	True	1.0	1.0	1.0	1.0
AA938	1	0.5	0.38461538461538464	5	10	8	8.125	True	1.0	1.0	1.0	1.0
UNSEEN::AC048	0	0.0	0.0	0	0	0	0.0	False				
AD256	0	1.0	0.0	3	3	3	3.0	False				
AB575	1	0.5	0.3	5	8	7	7.142857142857143	True	1.0	1.0	1.0	1.0
UNSEEN::AG781	0	0.0	0.0	6	6	6	6.0	False				
AC742	0	1.0	0.0	4	4	4	4.0	False				
UNSEEN::AC741	0	0.0	0.16666666666666666	9	13	11	10.799999999999999	False				
UNSEEN::AF827	0	0.0	1.0	0	4	2	0.0	False				
AD835	0	1.0	1.0	0	3	2	0.0	False				
UNSEEN::AG600	0	0.0	0.07692307692307693	8	9	9	8.666666666666666	False				
AB434	3	0.3333333333333333	0.23404255319148937	6	28	17	7.833333333333334	True	1.0	1.0	1.0	1.0
AG640	1	0.0	0.058823529411764705	7	8	8	7.4375	True	1.0	1.0	1.0	1.0
AA628	0	1.0	0.16883116883116883	5	18	12	6.015625	False				
UNSEEN::AE787	0	0.0	0.13043478260869565	6	9	8	6.8999999999999995	False				
AB628	1	0.25	0.2631578947368421	7	12	10	9.5	True	1.0	1.0	1.0	1.0
AC796	0	1.0	0.2890625	9	46	28	12.659340659340659	False				
AB947	1	0.75	0.23255813953488372	7	17	12	9.121212121212121	True	1.0	1.0	1.0	1.0
AC888	1	0.5	0.2727272727272727	8	20	14	11.0	True	1.0	1.0	1.0	1.0
AB720	3	0.5714285714285714	0.0	8	8	8	8.0	True	1.0	1.0	1.0	1.0
AA841	0	1.0	0.029411764705882353	3	4	4	3.090909090909091	False				
UNSEEN::AB697	0	0.0	0.0	3	3	3	3.0	False				
AA050	1	0.0	0.022727272727272728	9	10	10	9.209302325581396	True	1.0	1.0	1.0	1.0
AA849	4	0.6666666666666666	0.125	5	8	7	5.7142857142857135	False				
AB045	2	0.5	0.03076923076923077	18	22	20	18.57142857142857	True	1.0	1.0	1.0	1.0
AA274	1	0.5	0.15337423312883436	21	46	34	24.804347826086953	True	1.0	1.0	1.0	1.0
AC759	0	1.0	0.0	1	1	1	1.0	False				
UNSEEN::AB120	0	0.0	0.0	2	2	2	2.0	False				
UNSEEN::AC887	0	0.0	0.5	3	8	6	6.0	False				
UNSEEN::AB643	0	0.0	0.058823529411764705	7	8	8	7.4375	False				
AA010	0	1.0	0.10714285714285714	9	12	11	10.080000000000002	False				
AD644	1	0.0	0.08888888888888889	3	7	5	3.2926829268292686	True	1.0	1.0	1.0	1.0
AA316	1	0.0	0.112	17	31	24	19.144144144144146	True	1.0	1.0	1.0	1.0
UNSEEN::AA374	0	0.0	0.09016393442622951	21	32	27	23.081081081081084	False				
AA046	1	0.5	0.12345679012345678	17	27	22	19.3943661971831	True	1.0	1.0	1.0	1.0
UNSEEN::AB157	0	0.0	0.10526315789473684	2	4	3	2.235294117647059	False				
UNSEEN::AD308	0	0.0	0.3	2	5	4	2.857142857142857	False				
UNSEEN::AE803	0	0.0	0.16666666666666666	3	4	4	3.5999999999999996	False				
AC863	0	1.0	0.0	3	3	3	3.0	False				
UNSEEN::AB695	0	0.0	0.0	13	13	13	13.0	False				
UNSEEN::AB448	0	0.0	0.06666666666666667	10	11	11	10.714285714285714	False				
UNSEEN::AG846	0	0.0	0.0	2	2	2	2.0	False				
UNSEEN::AA754	0	0.0	0.25	3	5	4	4.0	False				
AB692	0	1.0	0.0	5	5	5	5.0	False				
UNSEEN::AB062	0	0.0	0.0	6	6	6	6.0	False				
UNSEEN::AD507	0	0.0	0.0	1	1	1	1.0	False				
AD506	0	1.0	0.0	0	0	0	0.0	False				
AA941	1	0.6	0.10561056105610561	20	52	36	22.361623616236162	True	1.0	1.0	1.0	1.0
AC611	0	1.0	0.5	1	2	2	2.0	False				
UNSEEN::AD680	0	0.0	0.0	2	2	2	2.0	False				
UNSEEN::AF650	0	0.0	0.0	0	0	0	0.0	False				
AB461	4	0.7058823529411765	0.1032258064516129	17	33	25	18.9568345323741	False				
UNSEEN::AB712	0	0.0	0.08695652173913043	7	9	8	7.666666666666668	False				
UNSEEN::AA102	0	0.0	0.0847457627118644	12	17	15	13.11111111111111	False				
UNSEEN::AA188	0	0.0	0.0	2	2	2	2.0	False				
AA673	1	0.0	0.16666666666666666	5	8	7	6.0	True	1.0	1.0	1.0	1.0
AD885	0	1.0	0.07692307692307693	2	3	3	2.1666666666666665	False				
AA615	0	1.0	0.08333333333333333	4	5	5	4.363636363636363	False				
AF201	0	1.0	0.0	3	3	3	3.0	False				
AA609	1	0.75	0.0	7	7	7	7.0	True	1.0	1.0	1.0	1.0
AA668	1	0.0	0.0	11	11	11	11.0	True	1.0	1.0	1.0	1.0
AA551	3	0.7333333333333333	0.29	17	46	32	23.943661971830984	True	1.0	1.0	1.0	1.0
AD488	1	0.25	0.022727272727272728	9	10	10	9.209302325581396	True	1.0	1.0	1.0	1.0
AD306	0	1.0	0.05405405405405406	9	11	10	9.514285714285714	False				
AB187	1	0.0	0.16666666666666666	15	28	22	18.0	True	1.0	1.0	1.0	1.0
UNSEEN::AE607	0	0.0	0.3333333333333333	1	2	2	1.5	False				
AB071	1	0.0	0.10526315789473684	3	5	4	3.3529411764705883	True	1.0	1.0	1.0	1.0
UNSEEN::AE234	0	0.0	0.0	9	9	9	9.0	False				
UNSEEN::AD464	0	0.0	0.08571428571428572	11	14	13	12.03125	False				
AB445	0	1.0	0.0	11	11	11	11.0	False				
AD338	0	1.0	0.0	12	12	12	12.0	False				
AD484	0	1.0	0.0	3	3	3	3.0	False				
AC978	1	0.6666666666666666	0.2777777777777778	14	34	24	19.384615384615383	True	1.0	1.0	1.0	1.0
AA327	0	1.0	0.2085889570552147	11	45	28	13.89922480620155	False				
UNSEEN::AA106	0	0.0	0.05714285714285714	13	15	14	13.787878787878787	False				
UNSEEN::AA044	0	0.0	1.0	0	1	1	0.0	False				
AA473	2	0.7142857142857143	0.23711340206185566	13	36	25	17.04054054054054	True	1.0	1.0	1.0	1.0
AA626	1	0.0	0.42857142857142855	6	15	11	10.5	True	1.0	1.0	1.0	1.0
UNSEEN::AA677	0	0.0	0.375	4	7	6	6.4	False				
UNSEEN::AH156	0	0.0	0.09523809523809523	7	9	8	7.7368421052631575	False				
AC228	1	0.0	0.3	4	7	6	5.714285714285714	True	1.0	1.0	1.0	1.0
UNSEEN::AF572	0	0.0	0.125	4	6	5	4.571428571428571	False				
UNSEEN::AB447	0	0.0	0.14285714285714285	5	6	6	5.833333333333334	False				
UNSEEN::AA772	0	0.0	0.2	4	6	5	5.0	False				
UNSEEN::AG635	0	0.0	0.0	1	1	1	1.0	False				
AB659	0	1.0	1.0	0	1	1	0.0	False				
UNSEEN::AG926	0	0.0	0.0	1	1	1	1.0	False				
UNSEEN::AB037	0	0.0	0.13043478260869565	5	8	7	5.75	False				
UNSEEN::AF581	0	0.0	0.0	1	1	1	1.0	False				
UNSEEN::AA214	0	0.0	0.6666666666666666	1	3	2	3.0	False				
AA215	0	1.0	0.0	1	1	1	1.0	False				
AA208	0	1.0	0.125	5	6	6	5.7142857142857135	False				
AC751	1	0.0	0.3333333333333333	2	5	4	3.0	True	0.0	1.0	1.0	1.0
AC755	0	1.0	0.42857142857142855	4	7	6	7.0	False				
AE050	1	0.0	0.2222222222222222	4	6	5	5.142857142857142	True	1.0	1.0	1.0	1.0
AA018	1	0.6111111111111112	0.19791666666666666	21	59	40	26.18181818181818	True	1.0	1.0	1.0	1.0
AA964	1	0.0	0.23529411764705882	13	25	19	17.0	True	1.0	1.0	1.0	1.0
UNSEEN::AC206	0	0.0	0.0	7	7	7	7.0	False				
UNSEEN::AA469	0	0.0	0.3	5	8	7	7.142857142857143	False				
UNSEEN::AF422	0	0.0	0.5	1	2	2	2.0	False				
AB443	1	0.75	0.06976744186046512	14	17	16	15.049999999999999	True	1.0	1.0	1.0	1.0
AB595	2	0.8823529411764706	0.23404255319148937	24	57	41	31.333333333333336	True	1.0	1.0	1.0	1.0
AD087	0	1.0	0.0	1	1	1	1.0	False				
AA578	0	1.0	0.06896551724137931	9	11	10	9.666666666666666	False				
UNSEEN::AE761	0	0.0	0.0	6	6	6	6.0	False				
AC203	1	0.0	0.20689655172413793	6	12	9	7.565217391304348	True	1.0	1.0	1.0	1.0
AE849	1	0.0	0.0	2	2	2	2.0	True	0.0	0.0	0.0	0.0
UNSEEN::AD415	0	0.0	0.4	2	6	4	3.333333333333333	False				
UNSEEN::AB125	0	0.0	0.0	6	6	6	6.0	False				
UNSEEN::AE822	0	0.0	0.16666666666666666	4	6	5	4.8	False				
UNSEEN::AA105	0	0.0	0.125	4	5	5	4.571428571428571	False				
UNSEEN::AA364	0	0.0	0.13636363636363635	10	22	16	11.578947368421053	False				
AA035	1	0.3333333333333333	0.05333333333333334	16	20	18	16.901408450704224	True	1.0	1.0	1.0	1.0
AB951	1	0.8571428571428571	0.2631578947368421	6	11	9	8.142857142857142	True	1.0	1.0	1.0	1.0
UNSEEN::AB063	0	0.0	0.09090909090909091	4	5	5	4.4	False				
UNSEEN::AB112	0	0.0	0.0625	10	11	11	10.666666666666666	False				
UNSEEN::AA104	0	0.0	0.0625	14	17	16	14.933333333333334	False				
UNSEEN::AB043	0	0.0	0.0	12	12	12	12.0	False				
UNSEEN::AA439	0	0.0	0.05555555555555555	10	11	11	10.588235294117647	False				
UNSEEN::AG061	0	0.0	0.6666666666666666	2	8	5	6.0	False				
UNSEEN::AC223	0	0.0	0.4	3	5	4	5.0	False				
AA184	2	0.7142857142857143	0.2222222222222222	4	8	6	5.142857142857142	True	1.0	1.0	1.0	1.0
AA671	0	1.0	0.09090909090909091	10	15	13	11.0	False				
UNSEEN::AG093	0	0.0	0.5	1	3	2	2.0	False				
AE466	0	1.0	0.0	1	1	1	1.0	False				
UNSEEN::AB034	0	0.0	0.0	2	2	2	2.0	False				
AB869	0	1.0	0.14285714285714285	4	5	5	4.666666666666667	False				
UNSEEN::AB922	0	0.0	0.1875	5	8	7	6.153846153846154	False				
AB637	0	1.0	0.0	4	4	4	4.0	False				
AB561	1	0.3333333333333333	0.14285714285714285	6	8	7	7.0	True	1.0	1.0	1.0	1.0
UNSEEN::AD196	0	0.0	0.0	5	5	5	5.0	False				
AB817	0	1.0	0.14814814814814814	8	12	10	9.391304347826086	False				
AC570	2	0.6	0.1	2	3	3	2.2222222222222223	True	0.0	1.0	1.0	0.0
AA366	0	1.0	0.8	1	5	3	5.0	False				
AE311	0	1.0	0.5428571428571428	6	25	16	13.125	False				
UNSEEN::AB369	0	0.0	0.08	14	22	18	15.217391304347824	False				
UNSEEN::AE347	0	0.0	0.0	2	2	2	2.0	False				
